all_families_for_molecule,canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources,target_family
"[""CYP1A2"", ""CYP2D6"", ""CYP3A4""]",COC(=O)c1c(C)nc(C)c(C(=O)OC/C=C/c2ccccc2)c1-c1cccc([N+](=O)[O-])c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""site_set_disjoint"", ""contains_broad_region_label""]",dup_7bc79b05b829b51c,3,"[""UZYMZRZCYLNXQU-DHZHZOJOSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[31], [31], [12, 21]]","[""dehydropranidipine"", ""dehydropranidipine"", ""UZYMZRZCYLNXQU-DHZHZOJOSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2D6"", ""CYP3A4""]",COC(=O)c1c(C)nc(C)c(C(=O)OC/C=C/c2ccccc2)c1-c1cccc([N+](=O)[O-])c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""site_set_disjoint"", ""contains_broad_region_label""]",dup_06ebd01d6c68321e,3,"[""UZYMZRZCYLNXQU-DHZHZOJOSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[31], [31], [12, 21]]","[""dehydropranidipine"", ""dehydropranidipine"", ""UZYMZRZCYLNXQU-DHZHZOJOSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C9"", ""CYP3A4""]",COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,"[""site_set_mismatch"", ""site_set_disjoint""]",dup_0e19454e2f421074,3,"[""JMZOMFYRADAWOG-UHFFFAOYSA-N""]","[""multi_exact""]",conflict_preserved,3,"[[13, 15], [13, 15], [3, 4, 18, 19]]","[""ddb"", ""ddb"", ""JMZOMFYRADAWOG-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C9"", ""CYP3A4""]",COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,"[""site_set_mismatch""]",dup_2690c0a1e3dc1d9d,3,"[""JMZOMFYRADAWOG-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[5, 28], [5, 28], [0, 5, 22, 24, 28, 29]]","[""ddb"", ""ddb"", ""JMZOMFYRADAWOG-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2C9"", ""CYP3A4""]",COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,"[""site_set_mismatch""]",dup_9d1ba9489003d841,3,"[""JMZOMFYRADAWOG-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[5, 28], [5, 28], [0, 5, 22, 24, 28, 29]]","[""ddb"", ""ddb"", ""JMZOMFYRADAWOG-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2A6"", ""CYP2E1""]",COC(C)(C)C,"[""site_set_mismatch""]",dup_c8c226c2cfaba950,3,"[""BZLVMXJERCGZMT-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[3], [3], [2, 3]]","[""MTBE"", ""MTBE"", ""BZLVMXJERCGZMT-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP2A6"", ""CYP2E1""]",COC(C)(C)C,"[""site_set_mismatch""]",dup_47bac5834813c13f,3,"[""BZLVMXJERCGZMT-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[3], [3], [2, 3]]","[""MTBE"", ""MTBE"", ""BZLVMXJERCGZMT-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"[""site_set_mismatch""]",dup_c8cc66e48188bdcd,3,"[""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[20], [20], [20, 21]]","[""KR_31543"", ""KR_31543"", ""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"[""site_set_mismatch""]",dup_5b7ad89222a15c5e,3,"[""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[20], [20], [20, 21]]","[""KR_31543"", ""KR_31543"", ""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"[""site_set_mismatch""]",dup_6df0669f0ab13156,3,"[""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[20], [20], [20, 21]]","[""KR_31543"", ""KR_31543"", ""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"[""site_set_mismatch""]",dup_d6a084a0eaec354e,3,"[""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[20], [20], [20, 21]]","[""KR_31543"", ""KR_31543"", ""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"[""site_set_mismatch""]",dup_5eb92e2341645abd,3,"[""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[20], [20], [20, 21]]","[""KR_31543"", ""KR_31543"", ""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"[""site_set_mismatch""]",dup_f87c670f030d0f87,3,"[""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[20], [20], [20, 21]]","[""KR_31543"", ""KR_31543"", ""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"[""site_set_mismatch""]",dup_99abb2d8a553446e,3,"[""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[20], [20], [20, 21]]","[""KR_31543"", ""KR_31543"", ""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_b02cdbee76bb4bf1,3,"[""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[8, 11, 13, 14, 20], [8, 11, 13, 14, 20], [14, 20, 21]]","[""KR_31543"", ""KR_31543"", ""URYBOPNIACOOED-VWPQPMDRSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2D6""]",COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,"[""site_set_mismatch""]",dup_bcfa2f4a5b8bf0c6,3,"[""CJOFXWAVKWHTFT-XSFVSMFZSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[9, 10], [9, 10], [8, 9, 10, 11]]","[""fluvoxamine"", ""fluvoxamine"", ""CJOFXWAVKWHTFT-XSFVSMFZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2D6""]",COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,"[""site_set_mismatch""]",dup_34c2ffa75ab35ee3,3,"[""CJOFXWAVKWHTFT-XSFVSMFZSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[0, 2], [0, 2], [0, 1, 2]]","[""fluvoxamine"", ""fluvoxamine"", ""CJOFXWAVKWHTFT-XSFVSMFZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_89ab1eef173dc6b8,3,"[""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 14], [2, 14], [2, 14, 23]]","[""rabeprazole_thioether"", ""rabeprazole_thioether"", ""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,"[""site_set_mismatch""]",dup_9c2be7bdce7e2d49,3,"[""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[2, 14], [2, 14], [2, 14, 23]]","[""rabeprazole_thioether"", ""rabeprazole_thioether"", ""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,"[""site_set_mismatch""]",dup_e2827529605844c1,3,"[""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[2], [2], [2, 23]]","[""rabeprazole_thioether"", ""rabeprazole_thioether"", ""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_882ce229e06a141a,3,"[""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 14], [2, 14], [2, 14, 23]]","[""rabeprazole_thioether"", ""rabeprazole_thioether"", ""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_dad5a77a071a25dc,3,"[""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 14], [2, 14], [2, 14, 23]]","[""rabeprazole_thioether"", ""rabeprazole_thioether"", ""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_c38c9e3e0ca7e020,3,"[""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 14], [2, 14], [2, 14, 23]]","[""rabeprazole_thioether"", ""rabeprazole_thioether"", ""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_0dba0ca72fa050ea,3,"[""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 14], [2, 14], [2, 14, 23]]","[""rabeprazole_thioether"", ""rabeprazole_thioether"", ""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_78a815ccc4a017c5,3,"[""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 14], [2, 14], [2, 14, 23]]","[""rabeprazole_thioether"", ""rabeprazole_thioether"", ""BSXAHDOWMOSVAP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",COCC[C@@H]1C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13,"[""site_set_mismatch""]",dup_f6aca76e46f53392,3,"[""DTJQBBHYRQYDEG-RLHIPHHXSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[24], [24], [23, 24]]","[""18_methoxycoronaridine"", ""18_methoxycoronaridine"", ""DTJQBBHYRQYDEG-RLHIPHHXSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",COCC[C@@H]1C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13,"[""site_set_mismatch""]",dup_2a3919ea0ae3c205,3,"[""DTJQBBHYRQYDEG-RLHIPHHXSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[24], [24], [23, 24]]","[""18_methoxycoronaridine"", ""18_methoxycoronaridine"", ""DTJQBBHYRQYDEG-RLHIPHHXSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",COCC[C@@H]1C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13,"[""site_set_mismatch""]",dup_2290af4f5a2f8976,3,"[""DTJQBBHYRQYDEG-RLHIPHHXSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[24], [24], [23, 24]]","[""18_methoxycoronaridine"", ""18_methoxycoronaridine"", ""DTJQBBHYRQYDEG-RLHIPHHXSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",COCC[C@@H]1C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13,"[""site_set_mismatch""]",dup_75bbec0dd8cb5fe4,3,"[""DTJQBBHYRQYDEG-RLHIPHHXSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[24], [24], [23, 24]]","[""18_methoxycoronaridine"", ""18_methoxycoronaridine"", ""DTJQBBHYRQYDEG-RLHIPHHXSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C19"", ""CYP2D6"", ""CYP3A4""]",COCCc1ccc(OC[C@H](O)CNC(C)C)cc1,"[""site_set_mismatch""]",dup_8289345a5d13cfb4,3,"[""IUBSYMUCCVWXPE-CQSZACIVSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[10], [10], [10, 15]]","[""METOPROLOL"", ""METOPROLOL"", ""IUBSYMUCCVWXPE-CQSZACIVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2C19"", ""CYP2D6"", ""CYP3A4""]",COCCc1ccc(OC[C@H](O)CNC(C)C)cc1,"[""site_set_mismatch""]",dup_fdee382d538a0a39,3,"[""IUBSYMUCCVWXPE-CQSZACIVSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[5, 6], [5, 6], [2, 5, 6]]","[""METOPROLOL"", ""METOPROLOL"", ""IUBSYMUCCVWXPE-CQSZACIVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP2C9"", ""CYP3A4""]",COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_cbdb6651b8dcc99f,3,"[""CNPVJJQCETWNEU-CYFREDJKSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[5], [5], [1, 5]]","[""vicriviroc"", ""vicriviroc"", ""CNPVJJQCETWNEU-CYFREDJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2C9"", ""CYP3A4""]",COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_e3273115cb6c47cc,3,"[""CNPVJJQCETWNEU-CYFREDJKSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 3, 5, 17, 21, 26, 27], [2, 3, 5, 17, 21, 26, 27], [1, 3, 4, 5, 17, 18, 19, 22, 26, 36]]","[""vicriviroc"", ""vicriviroc"", ""CNPVJJQCETWNEU-CYFREDJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C8"", ""CYP3A4""]",COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,"[""site_set_mismatch""]",dup_8026828c9522a238,3,"[""SEERZIQQUAZTOL-ANMDKAQQSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[6, 21, 23], [6, 21, 23], [5, 6, 21, 23]]","[""cerivastatin"", ""cerivastatin"", ""SEERZIQQUAZTOL-ANMDKAQQSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2C8"", ""CYP3A4""]",COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,"[""site_set_mismatch""]",dup_642f664ed1a98e36,3,"[""SEERZIQQUAZTOL-ANMDKAQQSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [5, 6]]","[""cerivastatin"", ""cerivastatin"", ""SEERZIQQUAZTOL-ANMDKAQQSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_c5cf130140da7e78,3,"[""CNAZMMBRYQFSBI-AEXANHCBSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[17, 53, 55, 60], [17, 53, 55, 60], [17, 37, 53, 55, 60]]","[""rifabutin"", ""rifabutin"", ""CNAZMMBRYQFSBI-AEXANHCBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_5bbbf43e490da65b,3,"[""QFJCIRLUMZQUOT-HPLJOQBZSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 34, 41, 48, 59, 64], [0, 1, 34, 41, 48, 59, 64], [0, 1, 32, 34, 41, 47, 48, 59, 64]]","[""sirolimus"", ""sirolimus"", ""QFJCIRLUMZQUOT-HPLJOQBZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_246628d56c30eba6,3,"[""HKVAMNSJSFKALM-GKUWKFKPSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 36, 55, 66], [0, 1, 36, 55, 66], [35, 46, 52, 55]]","[""everolimus"", ""everolimus"", ""HKVAMNSJSFKALM-GKUWKFKPSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4CC[C@@H](C[C@]5(CC[C@H](C(C)C)CO5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@@H]5CC/C(=C\C=C\[C@@H]3C)[C@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_988c9a15adf570cb,3,"[""QSENXEKZWYFFJK-FKLTURBQSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 36, 56], [1, 36, 56], [1, 36, 48, 56]]","[""ivermectin"", ""ivermectin"", ""QSENXEKZWYFFJK-FKLTURBQSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C8"", ""CYP3A4""]",CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,"[""site_set_mismatch""]",dup_d41f6034d203328b,3,"[""RMRJXGBAOAMLHD-LDFHUFRKSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[32], [32], [30, 32]]","[""buprenorphine"", ""buprenorphine"", ""RMRJXGBAOAMLHD-LDFHUFRKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2C8"", ""CYP3A4""]",CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_3df6069958defdb8,3,"[""RMRJXGBAOAMLHD-LDFHUFRKSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[11, 25, 32], [11, 25, 32], [11, 25, 30, 32]]","[""buprenorphine"", ""buprenorphine"", ""RMRJXGBAOAMLHD-LDFHUFRKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
