all_labeled_site_atoms,annotation_family,annotation_label_regime,citation,doi,duplicate_group_id,enzyme_family,merge_policy_used,output_label_regime,output_row_id,primary_site_atoms,secondary_site_atoms,site_source,source_file,source_record_id,tertiary_site_atoms
[2],CYP2C19,single_exact,"Kazui et al., Drug Metab. Dispos.,2010, 38, 92-99",10.1124/dmd.109.029132,dup_96841677f9edd3df,CYP2C19,conflict_preserved,single_exact,2-oxo-clopidogrel,[2],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C19.sdf,2-oxo-clopidogrel,[]
[2],CYP2C19,single_exact,"Kazui et al., Drug Metab. Dispos.,2010, 38, 92-99",10.1124/dmd.109.029132,dup_96841677f9edd3df,CYP2C19,conflict_preserved,single_exact,2-oxo-clopidogrel,[2],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C19.sdf,2-oxo-clopidogrel,[]
"[2, 8]",CYP2C19,broad_region,"Kazui et al., Drug Metab. Dispos.,2010, 38, 92-99",,dup_96841677f9edd3df,CYP2C19,conflict_preserved,broad_region,AZRUDPJZBRJPHU-HNNXBMFYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AZRUDPJZBRJPHU-HNNXBMFYSA-N,[]
[2],CYP2C9,single_exact,"Kazui et al., Drug Metab. Dispos.,2010, 38, 92-99",10.1124/dmd.109.029132,dup_59bf48b287bf2215,CYP2C9,conflict_preserved,single_exact,2-oxo-clopidogrel,[2],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,2-oxo-clopidogrel,[]
[2],CYP2C9,single_exact,"Kazui et al., Drug Metab. Dispos.,2010, 38, 92-99",10.1124/dmd.109.029132,dup_59bf48b287bf2215,CYP2C9,conflict_preserved,single_exact,2-oxo-clopidogrel,[2],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,2-oxo-clopidogrel,[]
"[2, 8]",CYP2C9,broad_region,"Kazui et al., Drug Metab. Dispos.,2010, 38, 92-99",,dup_59bf48b287bf2215,CYP2C9,conflict_preserved,broad_region,AZRUDPJZBRJPHU-HNNXBMFYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AZRUDPJZBRJPHU-HNNXBMFYSA-N,[]
[2],CYP3A4,single_exact,"Kazui et al., Drug Metab. Dispos.,2010, 38, 92-99",10.1124/dmd.109.029132,dup_09686681060f43fa,CYP3A4,conflict_preserved,single_exact,2-oxo-clopidogrel,[2],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,2-oxo-clopidogrel,[]
[2],CYP3A4,single_exact,"Kazui et al., Drug Metab. Dispos.,2010, 38, 92-99",10.1124/dmd.109.029132,dup_09686681060f43fa,CYP3A4,conflict_preserved,single_exact,2-oxo-clopidogrel,[2],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,2-oxo-clopidogrel,[]
"[2, 8]",CYP3A4,broad_region,"Kazui et al., Drug Metab. Dispos.,2010, 38, 92-99",,dup_09686681060f43fa,CYP3A4,conflict_preserved,broad_region,AZRUDPJZBRJPHU-HNNXBMFYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AZRUDPJZBRJPHU-HNNXBMFYSA-N,[]
[8],CYP3A4,single_exact,"LeDuc et al.,Pharmacology,46,293,1993",,dup_ce7aab235f7067f6,CYP3A4,partial_agreement_union,single_exact,cocaine,[8],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,cocaine,[]
[8],CYP3A4,single_exact,"LeDuc et al.,Pharmacology,46,293,1993",,dup_ce7aab235f7067f6,CYP3A4,partial_agreement_union,single_exact,cocaine,[8],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,cocaine,[]
"[8, 10]",CYP3A4,single_exact,PMID: 9187528,,dup_ce7aab235f7067f6,CYP3A4,partial_agreement_union,single_exact,cocaine,[8],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,ZPUCINDJVBIVPJ-LXTVHRRPSA-N,[]
"[2, 7]",CYP2D6,tiered_multisite,"Le Corre et al.,Clin. Pharm. Ther.,76,139,2004",10.1016/j.clpt.2004.04.010,dup_d92ca4b1e3d96596,CYP2D6,partial_agreement_union,tiered_multisite,yohimbine,[7],[2],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,yohimbine,[]
"[2, 7]",CYP2D6,tiered_multisite,"Le Corre et al.,Clin. Pharm. Ther.,76,139,2004",10.1016/j.clpt.2004.04.010,dup_d92ca4b1e3d96596,CYP2D6,partial_agreement_union,tiered_multisite,yohimbine,[7],[2],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,yohimbine,[]
"[2, 7]",CYP2D6,multi_exact,"Le Corre et al.,Clin. Pharm. Ther.,76,139,2004 PMID: 15289791",,dup_d92ca4b1e3d96596,CYP2D6,partial_agreement_union,tiered_multisite,yohimbine,"[2, 7]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,BLGXFZZNTVWLAY-CCZXDCJGSA-N,[]
"[2, 7]",CYP3A4,tiered_multisite,"Le Corre et al.,Clin. Pharm. Ther.,76,139,2004",10.1016/j.clpt.2004.04.010,dup_af388b04c71ff36b,CYP3A4,partial_agreement_union,tiered_multisite,yohimbine,[2],[7],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,yohimbine,[]
"[2, 7]",CYP3A4,tiered_multisite,"Le Corre et al.,Clin. Pharm. Ther.,76,139,2004",10.1016/j.clpt.2004.04.010,dup_af388b04c71ff36b,CYP3A4,partial_agreement_union,tiered_multisite,yohimbine,[2],[7],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,yohimbine,[]
"[2, 7]",CYP3A4,multi_exact,"Le Corre et al.,Clin. Pharm. Ther.,76,139,2004 PMID: 15289791",,dup_af388b04c71ff36b,CYP3A4,partial_agreement_union,tiered_multisite,yohimbine,"[2, 7]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,BLGXFZZNTVWLAY-CCZXDCJGSA-N,[]
[31],CYP1A2,single_exact,"Kudo et al.,Drug Metab. Disp.,27,303,1999",,dup_c00223e42ca637a8,CYP1A2,conflict_preserved,single_exact,dehydropranidipine,[31],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/1A2.sdf,dehydropranidipine,[]
[31],CYP1A2,single_exact,"Kudo et al.,Drug Metab. Disp.,27,303,1999",,dup_c00223e42ca637a8,CYP1A2,conflict_preserved,single_exact,dehydropranidipine,[31],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/1A2.sdf,dehydropranidipine,[]
"[12, 21]",CYP1A2,broad_region,"Kudo et al.,Drug Metab. Disp.,27,303,1999 PMID: 9929520",,dup_c00223e42ca637a8,CYP1A2,conflict_preserved,broad_region,UZYMZRZCYLNXQU-DHZHZOJOSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,UZYMZRZCYLNXQU-DHZHZOJOSA-N,[]
[31],CYP2D6,single_exact,"Kudo et al.,Drug Metab. Disp.,27,303,1999",,dup_7bc79b05b829b51c,CYP2D6,conflict_preserved,single_exact,dehydropranidipine,[31],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,dehydropranidipine,[]
[31],CYP2D6,single_exact,"Kudo et al.,Drug Metab. Disp.,27,303,1999",,dup_7bc79b05b829b51c,CYP2D6,conflict_preserved,single_exact,dehydropranidipine,[31],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,dehydropranidipine,[]
"[12, 21]",CYP2D6,broad_region,"Kudo et al.,Drug Metab. Disp.,27,303,1999 PMID: 9929520",,dup_7bc79b05b829b51c,CYP2D6,conflict_preserved,broad_region,UZYMZRZCYLNXQU-DHZHZOJOSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,UZYMZRZCYLNXQU-DHZHZOJOSA-N,[]
[31],CYP3A4,single_exact,"Kudo et al.,Drug Metab. Disp.,27,303,1999",,dup_06ebd01d6c68321e,CYP3A4,conflict_preserved,single_exact,dehydropranidipine,[31],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,dehydropranidipine,[]
[31],CYP3A4,single_exact,"Kudo et al.,Drug Metab. Disp.,27,303,1999",,dup_06ebd01d6c68321e,CYP3A4,conflict_preserved,single_exact,dehydropranidipine,[31],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,dehydropranidipine,[]
"[12, 21]",CYP3A4,broad_region,"Kudo et al.,Drug Metab. Disp.,27,303,1999 PMID: 9929520",,dup_06ebd01d6c68321e,CYP3A4,conflict_preserved,broad_region,UZYMZRZCYLNXQU-DHZHZOJOSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,UZYMZRZCYLNXQU-DHZHZOJOSA-N,[]
"[13, 15]",CYP1A2,multi_exact,"Baek et al.,Drug Metab. Disp.,29,381,2001",,dup_0e19454e2f421074,CYP1A2,conflict_preserved,multi_exact,ddb,"[13, 15]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/1A2.sdf,ddb,[]
"[13, 15]",CYP1A2,multi_exact,"Baek et al.,Drug Metab. Disp.,29,381,2001",,dup_0e19454e2f421074,CYP1A2,conflict_preserved,multi_exact,ddb,"[13, 15]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/1A2.sdf,ddb,[]
"[3, 4, 18, 19]",CYP1A2,multi_exact,"Baek et al.,Drug Metab. Disp.,29,381,2001 PMID: 11259320",,dup_0e19454e2f421074,CYP1A2,conflict_preserved,multi_exact,JMZOMFYRADAWOG-UHFFFAOYSA-N,"[3, 19]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,JMZOMFYRADAWOG-UHFFFAOYSA-N,[]
"[5, 28]",CYP2C9,multi_exact,"Baek et al.,Drug Metab. Disp.,29,381,2001",,dup_2690c0a1e3dc1d9d,CYP2C9,partial_agreement_union,multi_exact,ddb,"[5, 28]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,ddb,[]
"[5, 28]",CYP2C9,multi_exact,"Baek et al.,Drug Metab. Disp.,29,381,2001",,dup_2690c0a1e3dc1d9d,CYP2C9,partial_agreement_union,multi_exact,ddb,"[5, 28]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,ddb,[]
"[0, 5, 22, 24, 28, 29]",CYP2C9,multi_exact,"Baek et al.,Drug Metab. Disp.,29,381,2001 PMID: 11259320",,dup_2690c0a1e3dc1d9d,CYP2C9,partial_agreement_union,multi_exact,ddb,"[5, 28]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,JMZOMFYRADAWOG-UHFFFAOYSA-N,[]
"[5, 28]",CYP3A4,multi_exact,"Baek et al.,Drug Metab. Disp.,29,381,2001",,dup_9d1ba9489003d841,CYP3A4,partial_agreement_union,multi_exact,ddb,"[5, 28]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,ddb,[]
"[5, 28]",CYP3A4,multi_exact,"Baek et al.,Drug Metab. Disp.,29,381,2001",,dup_9d1ba9489003d841,CYP3A4,partial_agreement_union,multi_exact,ddb,"[5, 28]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,ddb,[]
"[0, 5, 22, 24, 28, 29]",CYP3A4,multi_exact,"Baek et al.,Drug Metab. Disp.,29,381,2001 PMID: 11259320",,dup_9d1ba9489003d841,CYP3A4,partial_agreement_union,multi_exact,ddb,"[5, 28]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,JMZOMFYRADAWOG-UHFFFAOYSA-N,[]
[3],CYP2A6,single_exact,"J-Y. Hong et al., Arch. Toxicol., 1997, 71, 266-269",,dup_c8c226c2cfaba950,CYP2A6,partial_agreement_union,single_exact,MTBE,[3],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2A6.sdf,MTBE,[]
[3],CYP2A6,single_exact,"J-Y. Hong et al., Arch. Toxicol., 1997, 71, 266-269",,dup_c8c226c2cfaba950,CYP2A6,partial_agreement_union,single_exact,MTBE,[3],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2A6.sdf,MTBE,[]
"[2, 3]",CYP2A6,single_exact,"J-Y. Hong et al., Arch. Toxicol., 1997, 71, 266-269",,dup_c8c226c2cfaba950,CYP2A6,partial_agreement_union,single_exact,MTBE,[3],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,BZLVMXJERCGZMT-UHFFFAOYSA-N,[]
[3],CYP2E1,single_exact,"J-Y. Hong et al., Arch. Toxicol., 1997, 71, 266-269",,dup_47bac5834813c13f,CYP2E1,partial_agreement_union,single_exact,MTBE,[3],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2E1.sdf,MTBE,[]
[3],CYP2E1,single_exact,"J-Y. Hong et al., Arch. Toxicol., 1997, 71, 266-269",,dup_47bac5834813c13f,CYP2E1,partial_agreement_union,single_exact,MTBE,[3],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2E1.sdf,MTBE,[]
"[2, 3]",CYP2E1,single_exact,"J-Y. Hong et al., Arch. Toxicol., 1997, 71, 266-269",,dup_47bac5834813c13f,CYP2E1,partial_agreement_union,single_exact,MTBE,[3],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,BZLVMXJERCGZMT-UHFFFAOYSA-N,[]
[20],CYP1A2,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_c8cc66e48188bdcd,CYP1A2,partial_agreement_union,single_exact,KR_31543,[20],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/1A2.sdf,KR_31543,[]
[20],CYP1A2,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_c8cc66e48188bdcd,CYP1A2,partial_agreement_union,single_exact,KR_31543,[20],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/1A2.sdf,KR_31543,[]
"[20, 21]",CYP1A2,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004 PMID: 15022728",,dup_c8cc66e48188bdcd,CYP1A2,partial_agreement_union,single_exact,KR_31543,[20],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,URYBOPNIACOOED-VWPQPMDRSA-N,[]
[20],CYP2B6,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_5b7ad89222a15c5e,CYP2B6,partial_agreement_union,single_exact,KR_31543,[20],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2B6.sdf,KR_31543,[]
[20],CYP2B6,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_5b7ad89222a15c5e,CYP2B6,partial_agreement_union,single_exact,KR_31543,[20],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2B6.sdf,KR_31543,[]
"[20, 21]",CYP2B6,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004 PMID: 15022728",,dup_5b7ad89222a15c5e,CYP2B6,partial_agreement_union,single_exact,KR_31543,[20],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,URYBOPNIACOOED-VWPQPMDRSA-N,[]
[20],CYP2C19,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_6df0669f0ab13156,CYP2C19,partial_agreement_union,single_exact,KR_31543,[20],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C19.sdf,KR_31543,[]
[20],CYP2C19,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_6df0669f0ab13156,CYP2C19,partial_agreement_union,single_exact,KR_31543,[20],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C19.sdf,KR_31543,[]
"[20, 21]",CYP2C19,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004 PMID: 15022728",,dup_6df0669f0ab13156,CYP2C19,partial_agreement_union,single_exact,KR_31543,[20],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,URYBOPNIACOOED-VWPQPMDRSA-N,[]
[20],CYP2C8,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_d6a084a0eaec354e,CYP2C8,partial_agreement_union,single_exact,KR_31543,[20],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C8.sdf,KR_31543,[]
[20],CYP2C8,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_d6a084a0eaec354e,CYP2C8,partial_agreement_union,single_exact,KR_31543,[20],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C8.sdf,KR_31543,[]
"[20, 21]",CYP2C8,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004 PMID: 15022728",,dup_d6a084a0eaec354e,CYP2C8,partial_agreement_union,single_exact,KR_31543,[20],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,URYBOPNIACOOED-VWPQPMDRSA-N,[]
[20],CYP2C9,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_5eb92e2341645abd,CYP2C9,partial_agreement_union,single_exact,KR_31543,[20],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,KR_31543,[]
[20],CYP2C9,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_5eb92e2341645abd,CYP2C9,partial_agreement_union,single_exact,KR_31543,[20],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,KR_31543,[]
"[20, 21]",CYP2C9,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004 PMID: 15022728",,dup_5eb92e2341645abd,CYP2C9,partial_agreement_union,single_exact,KR_31543,[20],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,URYBOPNIACOOED-VWPQPMDRSA-N,[]
[20],CYP2D6,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_f87c670f030d0f87,CYP2D6,partial_agreement_union,single_exact,KR_31543,[20],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,KR_31543,[]
[20],CYP2D6,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_f87c670f030d0f87,CYP2D6,partial_agreement_union,single_exact,KR_31543,[20],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,KR_31543,[]
"[20, 21]",CYP2D6,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004 PMID: 15022728",,dup_f87c670f030d0f87,CYP2D6,partial_agreement_union,single_exact,KR_31543,[20],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,URYBOPNIACOOED-VWPQPMDRSA-N,[]
[20],CYP2E1,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_99abb2d8a553446e,CYP2E1,partial_agreement_union,single_exact,KR_31543,[20],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2E1.sdf,KR_31543,[]
[20],CYP2E1,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_99abb2d8a553446e,CYP2E1,partial_agreement_union,single_exact,KR_31543,[20],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2E1.sdf,KR_31543,[]
"[20, 21]",CYP2E1,single_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004 PMID: 15022728",,dup_99abb2d8a553446e,CYP2E1,partial_agreement_union,single_exact,KR_31543,[20],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,URYBOPNIACOOED-VWPQPMDRSA-N,[]
"[8, 11, 13, 14, 20]",CYP3A4,tiered_multisite,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_b02cdbee76bb4bf1,CYP3A4,partial_agreement_union,tiered_multisite,KR_31543,[20],"[8, 11, 13, 14]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,KR_31543,[]
"[8, 11, 13, 14, 20]",CYP3A4,tiered_multisite,"Ji et al,Arch. Pharm. Res.,27,239,2004",,dup_b02cdbee76bb4bf1,CYP3A4,partial_agreement_union,tiered_multisite,KR_31543,[20],"[8, 11, 13, 14]",CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,KR_31543,[]
"[14, 20, 21]",CYP3A4,multi_exact,"Ji et al,Arch. Pharm. Res.,27,239,2004 PMID: 15022728",,dup_b02cdbee76bb4bf1,CYP3A4,partial_agreement_union,tiered_multisite,KR_31543,"[14, 20]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,URYBOPNIACOOED-VWPQPMDRSA-N,[]
"[9, 10]",CYP1A2,multi_exact,"Spigset et al., Pharmacokinetics and disposition, 2001, 57, 653-658",10.1007/s002280100373,dup_bcfa2f4a5b8bf0c6,CYP1A2,partial_agreement_union,multi_exact,fluvoxamine,"[9, 10]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/1A2.sdf,fluvoxamine,[]
"[9, 10]",CYP1A2,multi_exact,"Spigset et al., Pharmacokinetics and disposition, 2001, 57, 653-658",10.1007/s002280100373,dup_bcfa2f4a5b8bf0c6,CYP1A2,partial_agreement_union,multi_exact,fluvoxamine,"[9, 10]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/1A2.sdf,fluvoxamine,[]
"[8, 9, 10, 11]",CYP1A2,multi_exact,"Spigset et al., Pharmacokinetics and disposition, 2001, 57, 653-658, DOI:10.1007/s002280100373; 
Wang et Zhou, Synthetic and natural compounds that interact with human cytochrome P450 1A2 and implications in drug development., 2009, 16(31), 4066-218, PMID:19754423",,dup_bcfa2f4a5b8bf0c6,CYP1A2,partial_agreement_union,multi_exact,fluvoxamine,"[9, 10]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,CJOFXWAVKWHTFT-XSFVSMFZSA-N,[]
"[0, 2]",CYP2D6,multi_exact,"Spigset et al., Pharmacokinetics and disposition, 2001, 57, 653-658",10.1007/s002280100373,dup_34c2ffa75ab35ee3,CYP2D6,partial_agreement_union,multi_exact,fluvoxamine,"[0, 2]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,fluvoxamine,[]
"[0, 2]",CYP2D6,multi_exact,"Spigset et al., Pharmacokinetics and disposition, 2001, 57, 653-658",10.1007/s002280100373,dup_34c2ffa75ab35ee3,CYP2D6,partial_agreement_union,multi_exact,fluvoxamine,"[0, 2]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,fluvoxamine,[]
"[0, 1, 2]",CYP2D6,multi_exact,"Spigset et al., Pharmacokinetics and disposition, 2001, 57, 653-658, DOI:10.1007/s002280100373; 
Wang et Zhou, Synthetic and natural compounds that interact with human cytochrome P450 1A2 and implications in drug development., 2009, 16(31), 4066-218, PMID:19754423",,dup_34c2ffa75ab35ee3,CYP2D6,partial_agreement_union,multi_exact,fluvoxamine,"[0, 2]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,CJOFXWAVKWHTFT-XSFVSMFZSA-N,[]
"[2, 14]",CYP1A2,tiered_multisite,"Miura et al.,Eur. J. Clin. Pharmacol.,62,113,2006",10.1007/s00228-005-0077-8,dup_89ab1eef173dc6b8,CYP1A2,partial_agreement_union,tiered_multisite,rabeprazole_thioether,[14],[2],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/1A2.sdf,rabeprazole_thioether,[]
"[2, 14]",CYP1A2,tiered_multisite,"Miura et al.,Eur. J. Clin. Pharmacol.,62,113,2006",10.1007/s00228-005-0077-8,dup_89ab1eef173dc6b8,CYP1A2,partial_agreement_union,tiered_multisite,rabeprazole_thioether,[14],[2],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/1A2.sdf,rabeprazole_thioether,[]
"[2, 14, 23]",CYP1A2,multi_exact,"Miura et al.,Eur. J. Clin. Pharmacol.,62,113,2006 PMID:16389533",,dup_89ab1eef173dc6b8,CYP1A2,partial_agreement_union,tiered_multisite,rabeprazole_thioether,"[2, 14]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,BSXAHDOWMOSVAP-UHFFFAOYSA-N,[]
"[2, 14]",CYP2A6,multi_exact,"Miura et al.,Eur. J. Clin. Pharmacol.,62,113,2006",10.1007/s00228-005-0077-8,dup_9c2be7bdce7e2d49,CYP2A6,partial_agreement_union,multi_exact,rabeprazole_thioether,"[2, 14]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2A6.sdf,rabeprazole_thioether,[]
"[2, 14]",CYP2A6,multi_exact,"Miura et al.,Eur. J. Clin. Pharmacol.,62,113,2006",10.1007/s00228-005-0077-8,dup_9c2be7bdce7e2d49,CYP2A6,partial_agreement_union,multi_exact,rabeprazole_thioether,"[2, 14]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2A6.sdf,rabeprazole_thioether,[]
"[2, 14, 23]",CYP2A6,multi_exact,"Miura et al.,Eur. J. Clin. Pharmacol.,62,113,2006 PMID:16389533",,dup_9c2be7bdce7e2d49,CYP2A6,partial_agreement_union,multi_exact,rabeprazole_thioether,"[2, 14]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,BSXAHDOWMOSVAP-UHFFFAOYSA-N,[]
