canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,"[""site_set_mismatch""]",dup_62da48384fe188f8,3,"[""KTUFNOKKBVMGRW-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[14], [14], [14, 22]]","[""imatinib"", ""imatinib"", ""KTUFNOKKBVMGRW-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,"[""site_set_mismatch""]",dup_5115628a4af0bc86,3,"[""OOGJQPCLVADCPB-HXUWFJFHSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[11, 12], [11, 12], [9, 11, 12]]","[""tolterodine"", ""tolterodine"", ""OOGJQPCLVADCPB-HXUWFJFHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_9b0433e7c50c7768,3,"[""JEYCTXHKTXCGPB-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[4], [4], [4, 13]]","[""methaqualone"", ""methaqualone"", ""JEYCTXHKTXCGPB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_dc5e5b24b5d62b80,3,"[""NQDJXKOVJZTUJA-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[5, 12, 17], [5, 12, 17], [5, 12, 17]]","[""nevirapine"", ""nevirapine"", ""NQDJXKOVJZTUJA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_ac235146d54a6ae6,3,"[""RAPZEAPATHNIPO-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[8, 28], [8, 28], [0, 8, 28]]","[""risperidone"", ""risperidone"", ""RAPZEAPATHNIPO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_0b9e9803cf015fe2,3,"[""DDLIGBOFAVUZHB-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 16], [4, 16], [4, 16]]","[""midazolam"", ""midazolam"", ""DDLIGBOFAVUZHB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cc1nn(C)c(Cl)c1C(=O)Nc1cccc2c1[C@@H](C)OC2(C)C,"[""site_set_mismatch""]",dup_06701dcaa7599aca,3,"[""NRTLIYOWLVMQBO-SNVBAGLBSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[0], [0], [0, 5]]","[""furametpyr"", ""furametpyr"", ""NRTLIYOWLVMQBO-SNVBAGLBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_81895258cdb39765,3,"[""JOFWLTCLBGQGBO-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 16], [4, 16], [4, 16]]","[""triazolam"", ""triazolam"", ""JOFWLTCLBGQGBO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_2fcbfae5b13f8167,3,"[""UMSGKTJDUHERQW-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 21], [0, 21], [0, 21]]","[""brotizolam"", ""brotizolam"", ""UMSGKTJDUHERQW-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_f53e33f85e2c48e5,3,"[""LNPDTQAFDNKSHK-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[15], [15], [12, 15, 16]]","[""valdecoxib"", ""valdecoxib"", ""LNPDTQAFDNKSHK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
ClC(Cl)Br,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_9b304fa85bc3f8e5,3,"[""FMWLUWPQPKEARP-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[1, 3], [1, 3], [1, 3]]","[""bromodichloromethane"", ""bromodichloromethane"", ""FMWLUWPQPKEARP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Clc1ccc(Cl)c(Cl)c1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_56ad661dd1f7b693,3,"[""PBKONEOXTCPAFI-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 5], [2, 5], [2, 5]]","[""1_2_4_trichlorobenzene"", ""1_2_4_trichlorobenzene"", ""PBKONEOXTCPAFI-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Clc1ccccc1CN1CCc2sccc2C1,"[""site_set_mismatch"", ""site_set_disjoint""]",dup_bd7a280ee8a094bb,3,"[""PHWBOXQYWZNQIN-UHFFFAOYSA-N""]","[""single_exact""]",conflict_preserved,3,"[[14], [14], [11, 12, 13, 15]]","[""ticlopidine"", ""ticlopidine"", ""PHWBOXQYWZNQIN-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Clc1ccccc1Cl,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_c9258df4a1004704,3,"[""RFFLAFLAYFXFSW-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 3, 5, 6], [2, 3, 5, 6], [2, 3, 5, 6]]","[""ortho_dichlorobenzene"", ""ortho_dichlorobenzene"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cn1c(=O)c2c(ncn2C)n(C)c1=O,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_2ccb79e1d893a6ea,3,"[""RYYVLZVUVIJVGH-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[2], [2], [0, 2, 9]]","[""caffeine"", ""caffeine"", ""RYYVLZVUVIJVGH-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_3c8b222a3de7ed9f,3,"[""UYGONJYYUKVHDD-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[1, 11], [1, 11], [11]]","[""flosequinan"", ""flosequinan"", ""UYGONJYYUKVHDD-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Fc1cccc(CCN2CCN(CCCc3cc4cc(-n5cnnc5)ccc4[nH]3)CC2)c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_d6ed195a4903665f,3,"[""HYDKUVPEVOHALC-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1], [0, 1], [0, 1, 4]]","[""L_775606"", ""L_775606"", ""HYDKUVPEVOHALC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_2e1718868ab19730,3,"[""IKMPWMZBZSAONZ-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[7, 9], [7, 9], [7, 9]]","[""quazepam"", ""quazepam"", ""IKMPWMZBZSAONZ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
N#Cc1cccc2sc(C(=O)NC(=N)N)cc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_b7ad6393227e7853,3,"[""WGKIDCRTLNUROQ-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[3, 15], [3, 15], [3, 15]]","[""kr_33028"", ""kr_33028"", ""WGKIDCRTLNUROQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_ceb3492b41f08554,3,"[""ZOCSXAVNDGMNBV-SANMLTNESA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[7, 13], [7, 13], [7]]","[""fipronil"", ""fipronil"", ""ZOCSXAVNDGMNBV-SANMLTNESA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
NC(=O)N1c2ccccc2C=Cc2ccccc21,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_559d00c0c07d6a91,3,"[""FFGPTBGBLSHEPO-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 6, 7, 14, 15, 17], [2, 6, 7, 14, 15, 17], [2, 6, 7, 14, 15, 17]]","[""CARBAMAZEPINE"", ""CARBAMAZEPINE"", ""FFGPTBGBLSHEPO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
NS(=O)(=O)Cc1noc2ccccc12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_3abc7d36751d193b,3,"[""UBQNRHZMVUUOMG-UHFFFAOYSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[9], [9], [4, 5, 9]]","[""zonisamide"", ""zonisamide"", ""UBQNRHZMVUUOMG-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@@H](O)CC1,"[""site_set_mismatch""]",dup_9ab891590db1abaa,3,"[""JBDGDEWWOUBZPM-PHIMTYICSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[0], [0], [0, 8]]","[""ambroxol"", ""ambroxol"", ""JBDGDEWWOUBZPM-PHIMTYICSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Nc1cc2c3ccccc3ccc2c2ccccc12,"[""label_regime_mismatch""]",dup_087c600d817911fe,3,"[""KIVUHCNVDWYUNP-UHFFFAOYSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 5, 18], [2, 5, 18], [2, 5, 18]]","[""6-aminochrysene"", ""6-aminochrysene"", ""KIVUHCNVDWYUNP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_63a0528aca969012,3,"[""UTKUVRNVYFTEHF-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[3, 5], [3, 5], [3, 5]]","[""FLU-1"", ""FLU-1"", ""UTKUVRNVYFTEHF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,"[""site_set_mismatch""]",dup_a84df26e3afcb3ad,3,"[""KRWMERLEINMZFT-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[5], [5], [5, 7]]","[""O6-benzylguanine"", ""O6-benzylguanine"", ""KRWMERLEINMZFT-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Nc1ncnc2c1ncn2CCOC[P@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_6403b081df4a94c0,3,"[""GWNHAOBXDGOXRR-POXGOYDTSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[18, 20], [18, 20], [16, 17, 18, 20]]","[""pradefovir"", ""pradefovir"", ""GWNHAOBXDGOXRR-POXGOYDTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_58cbc488d58b5daa,4,"[""LNEPOXFFQSENCJ-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 6, 16, 25], [0, 6, 16, 25], [0, 1, 3, 5, 15, 16, 23], [16, 19]]","[""haloperidol"", ""haloperidol"", ""LNEPOXFFQSENCJ-UHFFFAOYSA-N"", ""haloperidol""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB"", ""Peng_external""]"
O=C(N[C@H](Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_0a3a24eec9ae9b02,3,"[""ALLWOAVDORUJLA-MRXNPFEDSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[10], [10], [10, 14]]","[""rebamipide"", ""rebamipide"", ""ALLWOAVDORUJLA-MRXNPFEDSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C(O)C/C=C\C[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1NS(=O)(=O)c1ccccc1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_7cc37a8ed1b4ca44,3,"[""IBHYMKYJWOYNMU-KHECKTLASA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 9], [1, 9], [1, 9]]","[""bisnor"", ""bisnor"", ""IBHYMKYJWOYNMU-KHECKTLASA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OC[C@H](Cc1ccccc1)[C@H]2O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_e6a974d94e379ee2,3,"[""NZQDWKCNBOELAI-KSFYIVLOSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 23], [1, 23], [1, 23]]","[""cp_195543"", ""cp_195543"", ""NZQDWKCNBOELAI-KSFYIVLOSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_cc47fec9b48bcdb8,3,"[""YZJGKSLPSGPFEV-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[11, 20], [11, 20], [11, 28]]","[""dibenzylfluorescein"", ""dibenzylfluorescein"", ""YZJGKSLPSGPFEV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2C[C@H]3O)c1c[nH]c2ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_3e276ca9224aec8a,3,"[""MLWGAEVSWJXOQJ-XYLOAFBBSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[6, 14], [6, 14], [6, 14]]","[""reduced_dolasetron"", ""reduced_dolasetron"", ""MLWGAEVSWJXOQJ-XYLOAFBBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_b1b1a860c8377e6b,3,"[""PLGXGMUJUXKCDD-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[7, 10, 16, 23], [7, 10, 16, 23], [7, 10, 16, 23]]","[""sulfinpyrazone_sulfide"", ""sulfinpyrazone_sulfide"", ""PLGXGMUJUXKCDD-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C1C(CC[S@](=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_2b9fb70a60c8f9b2,3,"[""MBGGBVCUIVRRBF-LJAQVGFWSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[10, 15, 20, 22], [10, 15, 20, 22], [10, 20]]","[""sulfinpyrazone"", ""sulfinpyrazone"", ""MBGGBVCUIVRRBF-LJAQVGFWSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C1C=C2CN([C@@H](C(=O)C3CC3)c3ccccc3F)CC[C@H]2S1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_68ef6542a8c3e89a,3,"[""MJAMUSZUMAHFLH-NVXWUHKLSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[4], [4], [3, 4]]","[""R_95913"", ""R_95913"", ""MJAMUSZUMAHFLH-NVXWUHKLSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_1a88860ced19952f,3,"[""RRGUKTPIGVIEKM-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[3, 5], [3, 5], [3, 5]]","[""cilostazol"", ""cilostazol"", ""RRGUKTPIGVIEKM-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_652da9074c8a9962,3,"[""CEUORZQYGODEFX-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[4, 12], [4, 12], [4, 12]]","[""aripiprazole"", ""aripiprazole"", ""CEUORZQYGODEFX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_a1a474e8daa05d26,3,"[""YFSXBSRGIRSXAD-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 23], [1, 23], [1, 12, 23]]","[""2-oxoquazepam"", ""2-oxoquazepam"", ""YFSXBSRGIRSXAD-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_c7f0a42da7dc3331,3,"[""MVWVFYHBGMAFLY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[18, 19], [18, 19], [18, 19, 23]]","[""ziprasidone"", ""ziprasidone"", ""MVWVFYHBGMAFLY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_60ec3a6728ff37c1,3,"[""CXOFVDLJLONNDW-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[4, 11, 12, 14, 15, 18], [4, 11, 12, 14, 15, 18], [4, 11, 12, 14, 15, 18]]","[""phenytoin"", ""phenytoin"", ""CXOFVDLJLONNDW-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,"[""site_set_mismatch""]",dup_77c59492ad578a4a,3,"[""GZKLJWGUPQBVJQ-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[17], [17], [16, 17]]","[""sertindole"", ""sertindole"", ""GZKLJWGUPQBVJQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=Cc1c2ccccc2cc2ccccc12,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_b438adefaaf24b1a,3,"[""YMNKUHIVVMFOFO-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[8, 11], [8, 11], [11]]","[""9_anthraldehyde"", ""9_anthraldehyde"", ""YMNKUHIVVMFOFO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=NN1CCC[C@H]1c1cccnc1,"[""site_set_mismatch""]",dup_fac600626a4c5e81,3,"[""XKABJYQDMJTNGQ-VIFPVBQESA-N""]","[""single_exact""]",partial_agreement_union,1,"[[12], [12], [7, 12]]","[""N_nitrosonornicotine"", ""N_nitrosonornicotine"", ""XKABJYQDMJTNGQ-VIFPVBQESA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(C2=NC(c3ccc(C(F)(F)F)cc3)=CC2)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_a74ba10a436ab2f2,3,"[""ODRPZOGBOVWNQM-HKBQPEDESA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[11, 20], [11, 20], [10, 11, 20]]","[""compound_1"", ""compound_1"", ""ODRPZOGBOVWNQM-HKBQPEDESA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,"[""site_set_mismatch"", ""site_set_disjoint""]",dup_56d3f0a87feef5bf,3,"[""YWTYJOPNNQFBPC-UHFFFAOYSA-N""]","[""single_exact""]",conflict_preserved,3,"[[3], [3], [0, 5, 9]]","[""imidacloprid"", ""imidacloprid"", ""YWTYJOPNNQFBPC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_92d3ab79c09c1109,3,"[""UAWLTQJFZUYROA-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[10, 18, 19], [10, 18, 19], [8, 9, 10, 18, 19]]","[""6-nitrochrysene"", ""6-nitrochrysene"", ""UAWLTQJFZUYROA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32,"[""site_set_mismatch""]",dup_6523fda9bab3c115,3,"[""UISKIUIWPSPSAV-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[10, 11], [10, 11], [0, 1, 2, 8, 9, 10, 11]]","[""4_nitropyrene"", ""4_nitropyrene"", ""UISKIUIWPSPSAV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_869482d4d074dacb,3,"[""ALRLPDGCPYIVHP-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 6], [4, 6], [2, 4, 6, 11]]","[""1_nitropyrene"", ""1_nitropyrene"", ""ALRLPDGCPYIVHP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=[P@@]1(N(CCCl)CCCl)OCCCN1CCCl,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_b9750941952c3d57,3,"[""UMKFEPPTGMDVMI-QGZVFWFLSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 3, 12, 15], [0, 3, 12, 15], [0, 3, 5, 6, 12, 15]]","[""trofosfamide"", ""trofosfamide"", ""UMKFEPPTGMDVMI-QGZVFWFLSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=[P@]1(N(CCCl)CCCl)NCCCO1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_d37b15906d332274,3,"[""CMSMOCZEIVJLDB-CQSZACIVSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 6, 7], [1, 6, 7], [1, 2, 6, 7]]","[""cyclophosphamide"", ""cyclophosphamide"", ""CMSMOCZEIVJLDB-CQSZACIVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=[P@]1(NCCCl)OCCCN1CCCl,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_cfd37ece0cfda7f8,3,"[""HOMGKSMUEGBAAB-CQSZACIVSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 9, 11], [2, 9, 11], [0, 2, 9, 11, 13]]","[""ifosfamide"", ""ifosfamide"", ""HOMGKSMUEGBAAB-CQSZACIVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
