all_labeled_site_atoms,annotation_label_regime,citation,doi,duplicate_group_id,merge_policy_used,output_label_regime,output_row_id,primary_site_atoms,secondary_site_atoms,site_source,source_file,source_record_id,tertiary_site_atoms
"[0, 14, 19, 22]",tiered_multisite,"Abelo et al.,Drug Metab. Disp.,28,966,2000",,dup_fcf909d1d68c7f33,partial_agreement_union,tiered_multisite,omeprazole,"[0, 14]",[22],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,omeprazole,[19]
"[0, 12, 13, 19, 22]",multi_exact,"Abelo et al.,Drug Metab. Disp.,28,966,2000
Karam et al., Drug Metab. Dispos., 1996, 24, 1081-1087
Zhou, S-F., et al. ""Substrates, inducers, inhibitors and structure-activity relationships of human Cytochrome P450 2C9 and implications in drug development."" Current medicinal chemistry 16.27 (2009): 3480-3675.",,dup_fcf909d1d68c7f33,partial_agreement_union,tiered_multisite,omeprazole,"[0, 12, 19, 22]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,SUBDBMMJDZJVOS-DEOSSOPVSA-N,[]
[],unknown,"Ye et al.,Pharmacogenetics,13,307,2003 PMID: 12777961",,dup_ecda21e945149941,single_source,broad_region,QYMDEOQLJUUNOF-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,QYMDEOQLJUUNOF-UHFFFAOYSA-N,[]
"[12, 16]",multi_exact,"Narimatsu et al.,Biochem. Pharmacol.,71,1377,2006",10.1016/j.bcp.2006.01.015,dup_a6c3759856b78036,partial_agreement_union,multi_exact,foxy,"[12, 16]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,foxy,[]
"[12, 16]",multi_exact,"Narimatsu et al.,Biochem. Pharmacol.,71,1377,2006",10.1016/j.bcp.2006.01.015,dup_a6c3759856b78036,partial_agreement_union,multi_exact,foxy,"[12, 16]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,foxy,[]
"[11, 12, 16]",multi_exact,"Narimatsu et al.,Biochem. Pharmacol.,71,1377,2006, PMID:16510126",,dup_a6c3759856b78036,partial_agreement_union,multi_exact,foxy,"[12, 16]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,DNBPMBJFRRVTSJ-UHFFFAOYSA-N,[]
[7],single_exact,"X. C. Ma, J. R. Idle, K. W. Krausz, F. J. Gonzalez, Drug Metab. Dispos. 2005, 33, 489-494.",10.1124/dmd.104.002410,dup_a6b00f4eb4649e7b,exact_agreement,single_exact,melatonin,[7],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,melatonin,[]
[7],single_exact,"X. C. Ma, J. R. Idle, K. W. Krausz, F. J. Gonzalez, Drug Metab. Dispos. 2005, 33, 489-494.",10.1124/dmd.104.002410,dup_a6b00f4eb4649e7b,exact_agreement,single_exact,melatonin,[7],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,melatonin,[]
"[2, 3, 5, 10, 11, 18]",tiered_multisite,"Yao et al.,Drug Metab. Disp.,35,1042,2007",10.1124/dmd.106.014597,dup_6e4375a2742f30bb,partial_agreement_union,tiered_multisite,bpr0l075,"[5, 11]",[3],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,bpr0l075,"[2, 10, 18]"
"[2, 3, 5, 10, 11, 18]",tiered_multisite,"Yao et al.,Drug Metab. Disp.,35,1042,2007",10.1124/dmd.106.014597,dup_6e4375a2742f30bb,partial_agreement_union,tiered_multisite,bpr0l075,"[5, 11]",[3],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,bpr0l075,"[2, 10, 18]"
"[1, 2, 3, 5, 8, 9, 10, 11, 18, 24]",multi_exact,"Yao et al.,Drug Metab. Disp.,35,1042,2007 PMID: 17403915",,dup_6e4375a2742f30bb,partial_agreement_union,tiered_multisite,bpr0l075,"[2, 3, 5, 10, 11, 18]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,UZJVBXKFBQNDTQ-UHFFFAOYSA-N,[]
[],unknown,"Stresser et al.,Drug Metab. Disp.,30,845,2002
Ghosal et al.,Biopharm. Drug Disp.,24,375,2003",,dup_19f608514eb08a69,single_source,broad_region,HAZHUELNIGDYQH-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,HAZHUELNIGDYQH-UHFFFAOYSA-N,[]
"[0, 7]",multi_exact,"Reid et al.,Clin. Cancer Res.,10,1471,2004",10.1158/1078-0432.CCR-0557-03,dup_624b5a0c20d29794,partial_agreement_union,multi_exact,pyrazoloacridine,"[0, 7]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,pyrazoloacridine,[]
"[0, 7]",multi_exact,"Reid et al.,Clin. Cancer Res.,10,1471,2004",10.1158/1078-0432.CCR-0557-03,dup_624b5a0c20d29794,partial_agreement_union,multi_exact,pyrazoloacridine,"[0, 7]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,pyrazoloacridine,[]
"[0, 2, 7]",multi_exact,"Reid et al.,Clin. Cancer Res.,10,1471,2004",,dup_624b5a0c20d29794,partial_agreement_union,multi_exact,pyrazoloacridine,"[0, 7]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,HZCWPKGYTCJSEB-UHFFFAOYSA-N,[]
[1],single_exact,,,dup_b618ef486cfaad79,single_source,single_exact,indomethacin,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,indomethacin,[]
[3],single_exact,"D. M. Stresser, D. Kupfer, Biochem. Pharmacol. 1998, 55, 1861-1871.",10.1016/S0006-2952(98)00060-4,dup_77096f690674e64a,partial_agreement_union,single_exact,3-methylether-estradiol,[3],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,3-methylether-estradiol,[]
[3],single_exact,"D. M. Stresser, D. Kupfer, Biochem. Pharmacol. 1998, 55, 1861-1871.",10.1016/S0006-2952(98)00060-4,dup_77096f690674e64a,partial_agreement_union,single_exact,3-methylether-estradiol,[3],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,3-methylether-estradiol,[]
"[1, 3]",single_exact,"D. M. Stresser, D. Kupfer, Biochem. Pharmacol. 1998, 55, 1861-1871.",,dup_77096f690674e64a,partial_agreement_union,single_exact,3-methylether-estradiol,[3],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,ULAADVBNYHGIBP-UJWQCDCRSA-N,[]
[17],single_exact,"Wang and Unadkat,Biopharm. Drug Disp.,20,341,1999",,dup_6409e46388b90414,partial_agreement_union,multi_exact,MKXZASYAUGDDCJ-NJAFHUGGSA-N,[17],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,dextromethorphan,[]
[17],single_exact,"Wang and Unadkat,Biopharm. Drug Disp.,20,341,1999",,dup_6409e46388b90414,partial_agreement_union,multi_exact,MKXZASYAUGDDCJ-NJAFHUGGSA-N,[17],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,dextromethorphan,[]
"[12, 15, 16, 17]",multi_exact,"Y. Wang, J.D. Unadkat, Biopharm. Drug Dispos., 1999, 20, 341-346
J.U. Flanagan et al., Biochem. J., 2003, 370, 921-926
L.L. von Moltke et al., J. Pharm. Pharmacol., 1998, 50, 997-1004
Bapiro et al.,Biochem. Pharm.,64,1387,2002
Wang and Unadkat,Biopharm. Drug Disp.,20,341,1999",,dup_6409e46388b90414,partial_agreement_union,multi_exact,MKXZASYAUGDDCJ-NJAFHUGGSA-N,"[15, 17]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,MKXZASYAUGDDCJ-NJAFHUGGSA-N,[]
"[12, 13]",tiered_multisite,"Remmel et al.,Drug Metab. Disp.,32,113,2004",10.1124/dmd.32.1.113,dup_957f57207604a1b8,partial_agreement_union,tiered_multisite,indomethacin_phenethylamide,[12],[13],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,indomethacin_phenethylamide,[]
"[12, 13]",tiered_multisite,"Remmel et al.,Drug Metab. Disp.,32,113,2004",10.1124/dmd.32.1.113,dup_957f57207604a1b8,partial_agreement_union,tiered_multisite,indomethacin_phenethylamide,[12],[13],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,indomethacin_phenethylamide,[]
"[12, 13]",multi_exact,"Remmel et al.,Drug Metab. Disp.,32,113,2004
Zhou, S.F. et al. (2009); Substrates, Inducers, Inhibitors and Structure-Activity Relationships of Human Cytochrome P450 2C9 and Implications in Drug Development; Current Medicinal Chemistry, 2009, 16, 3480-3675",,dup_957f57207604a1b8,partial_agreement_union,tiered_multisite,indomethacin_phenethylamide,"[12, 13]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VYDBTNADENXYSN-UHFFFAOYSA-N,[]
"[12, 13]",multi_exact,"Remmel et al.,Drug Metab. Disp.,32,113,2004",10.1124/dmd.32.1.113,dup_650afd003d98a580,conflict_preserved,multi_exact,2prime_hydroxy_indomethacin_phenethylamide,"[12, 13]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,2prime_hydroxy_indomethacin_phenethylamide,[]
"[12, 13]",multi_exact,"Remmel et al.,Drug Metab. Disp.,32,113,2004",10.1124/dmd.32.1.113,dup_650afd003d98a580,conflict_preserved,multi_exact,2prime_hydroxy_indomethacin_phenethylamide,"[12, 13]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,2prime_hydroxy_indomethacin_phenethylamide,[]
"[12, 13]",broad_region,"Remmel et al.,Drug Metab. Disp.,32,113,2004",,dup_650afd003d98a580,conflict_preserved,broad_region,AOIQKSHKQIJFMK-RUZDIDTESA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AOIQKSHKQIJFMK-RUZDIDTESA-N,[]
[4],single_exact,"Lalovic et al.,Drug Metab. Disp.,32,447,2004",10.1124/dmd.32.4.447,dup_0020641c22dbdd3f,partial_agreement_union,single_exact,oxycodone,[4],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,oxycodone,[]
[4],single_exact,"Lalovic et al.,Drug Metab. Disp.,32,447,2004",10.1124/dmd.32.4.447,dup_0020641c22dbdd3f,partial_agreement_union,single_exact,oxycodone,[4],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,oxycodone,[]
"[4, 7]",single_exact,"Lalovic et al.,Drug Metab. Disp.,32,447,2004 PMID:15039299",,dup_0020641c22dbdd3f,partial_agreement_union,single_exact,oxycodone,[4],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,BRUQQQPBMZOVGD-XFKAJCMBSA-N,[]
[4],single_exact,"Hutchinson et al.,Br. J. Clin. Pharm.,57,287,2004",10.1046/j.1365-2125.2003.02002.x,dup_3d891294683c88b5,partial_agreement_union,single_exact,hydrocodone,[4],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,hydrocodone,[]
[4],single_exact,"Hutchinson et al.,Br. J. Clin. Pharm.,57,287,2004",10.1046/j.1365-2125.2003.02002.x,dup_3d891294683c88b5,partial_agreement_union,single_exact,hydrocodone,[4],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,hydrocodone,[]
"[4, 7]",single_exact,"Hutchinson et al.,Br. J. Clin. Pharm.,57,287,2004 PMID: 14998425",,dup_3d891294683c88b5,partial_agreement_union,single_exact,hydrocodone,[4],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,LLPOLZWFYMWNKH-CMKMFDCUSA-N,[]
[18],single_exact,"Tateishi et al.,Drug Metab. Disp.,24,761,1996",,dup_e17c8b7003378518,partial_agreement_union,single_exact,codeine,[18],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,codeine,[]
[18],single_exact,"Tateishi et al.,Drug Metab. Disp.,24,761,1996",,dup_e17c8b7003378518,partial_agreement_union,single_exact,codeine,[18],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,codeine,[]
"[17, 18]",single_exact,"Tateishi et al.,Drug Metab. Disp.,24,761,1996
Venhorst et al.,J. Med. Chem.,46,74,2003",,dup_e17c8b7003378518,partial_agreement_union,single_exact,codeine,[18],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,OROGSEYTTFOCAN-DNJOTXNNSA-N,[]
[4],single_exact,"Kirkwood et al.,Br. J. Clin. Pharm.,45,549,1997",10.1046/j.1365-2125.1997.t01-1-00626.x.,dup_90190c5ed2914c12,partial_agreement_union,single_exact,dihydrocodeine,[4],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,dihydrocodeine,[]
[4],single_exact,"Kirkwood et al.,Br. J. Clin. Pharm.,45,549,1997",10.1046/j.1365-2125.1997.t01-1-00626.x.,dup_90190c5ed2914c12,partial_agreement_union,single_exact,dihydrocodeine,[4],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,dihydrocodeine,[]
"[4, 7]",single_exact,"Kirkwood et al.,Br. J. Clin. Pharm.,45,549,1997
Zhou, Shu-Feng. ""Polymorphism of human cytochrome P450 2D6 and its clinical significance."" Clinical pharmacokinetics48.12 (2009): 761-804.",,dup_90190c5ed2914c12,partial_agreement_union,single_exact,dihydrocodeine,[4],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,RBOXVHNMENFORY-DNJOTXNNSA-N,[]
"[0, 16]",multi_exact,,,dup_8d07c7cc232f9e16,single_source,multi_exact,sarpogrelate,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,sarpogrelate,[]
"[0, 2]",multi_exact,,,dup_f45644c1349b1fc3,single_source,multi_exact,sarpogrelate_M-1,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,sarpogrelate_M-1,[]
[],unknown,"McConnachie et al.,Clin. Pharm. Ther.,75,282,2004 PMID: 15060507",,dup_cdece9d4f650b576,single_source,broad_region,ZVQUCWXZCKWZBP-CQSZACIVSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,ZVQUCWXZCKWZBP-CQSZACIVSA-N,[]
"[3, 18]",multi_exact,"Subrahmanyam et al.,Drug Metab. Disp.,29,1146,2001",,dup_d6ebf3abd77d53e0,partial_agreement_union,multi_exact,tramadol,"[3, 18]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,tramadol,[]
"[3, 18]",multi_exact,"Subrahmanyam et al.,Drug Metab. Disp.,29,1146,2001",,dup_d6ebf3abd77d53e0,partial_agreement_union,multi_exact,tramadol,"[3, 18]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,tramadol,[]
"[3, 17, 18]",multi_exact,"Zhou, SF. Clin Pharmacokinet (2009) 48: 761. ttps://doi.org/10.2165/11318070-000000000-00000
Subrahmanyam et al.,Drug Metab. Disp.,29,1146,2001",,dup_d6ebf3abd77d53e0,partial_agreement_union,multi_exact,tramadol,"[3, 18]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,[]
[14],single_exact,,,dup_c93b6667f901ea6e,single_source,single_exact,Carvedilol,[],[],Rudik_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Rudik_external_dataset/Rudik_external_dataset.sdf,Carvedilol,[]
"[1, 19]",tiered_multisite,"Oldham and Clarke,Drug Metab. Disp.,25,970,1997",,dup_f0a1e5efc102c4ba,partial_agreement_union,tiered_multisite,carvedilol,[19],[1],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,carvedilol,[]
"[1, 19]",tiered_multisite,"Oldham and Clarke,Drug Metab. Disp.,25,970,1997",,dup_f0a1e5efc102c4ba,partial_agreement_union,tiered_multisite,carvedilol,[19],[1],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,carvedilol,[]
"[1, 19]",multi_exact,"Oldham and Clarke,Drug Metab. Disp.,25,970,1997 PMID: 9280405
Zhou, Shu-Feng. ""Polymorphism of human cytochrome P450 2D6 and its clinical significance."" Clinical pharmacokinetics 48.12 (2009): 761-804",,dup_f0a1e5efc102c4ba,partial_agreement_union,tiered_multisite,carvedilol,"[1, 19]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,OGHNVEJMJSYVRP-KRWDZBQOSA-N,[]
"[22, 23, 24, 36]",tiered_multisite,"van Giersbergen et al.,J. Clin. Pharmacol.,43,15,2003",10.1067/mcp.2002.122473,dup_f160ac8dc147ae85,partial_agreement_union,tiered_multisite,bosentan,"[22, 23, 24]",[36],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,bosentan,[]
"[22, 23, 24, 36]",tiered_multisite,"van Giersbergen et al.,J. Clin. Pharmacol.,43,15,2003",10.1067/mcp.2002.122473,dup_f160ac8dc147ae85,partial_agreement_union,tiered_multisite,bosentan,"[22, 23, 24]",[36],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,bosentan,[]
"[22, 23, 24, 35, 36]",multi_exact,"van Giersbergen et al.,Clinical Pharm. Ther.,71,253,2002
van Giersbergen et al.,J. Clin. Pharmacol.,43,15,2003
Zhou, S-F., et al. ""Substrates, inducers, inhibitors and structure-activity relationships of human Cytochrome P450 2C9 and implications in drug development."" Current medicinal chemistry 16.27 (2009): 3480-3675.",,dup_f160ac8dc147ae85,partial_agreement_union,tiered_multisite,bosentan,"[22, 23, 24, 36]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,GJPICJJJRGTNOD-UHFFFAOYSA-N,[]
"[0, 1]",single_exact,"Meyer et al., Yale J. Biol. Med., 1996, 69, 203-209",,dup_0911aa29e2115f0c,single_source,single_exact,IQPSEEYGBUAQFF-AREMUKBSSA-N,[0],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,IQPSEEYGBUAQFF-AREMUKBSSA-N,[]
[2],single_exact,,,dup_d19826512800c5db,single_source,single_exact,PR-104A,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,PR-104A,[]
"[12, 16, 24]",tiered_multisite,"Wojcikowski,Drug Metab. Disp.,34,471,2006",10.1124/dmd.105.006445,dup_a29c7df83ff11f5f,partial_agreement_union,tiered_multisite,thioridazine,[16],[12],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,thioridazine,[24]
"[12, 16, 24]",tiered_multisite,"Wojcikowski,Drug Metab. Disp.,34,471,2006",10.1124/dmd.105.006445,dup_a29c7df83ff11f5f,partial_agreement_union,tiered_multisite,thioridazine,[16],[12],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,thioridazine,[24]
"[8, 12, 16, 24]",multi_exact,"Wojcikowski,Drug Metab. Disp.,34,471,2006 PMID:16272405
Wojcikowski et al.,Drug Metab. Disp.,34,471,2006",,dup_a29c7df83ff11f5f,partial_agreement_union,tiered_multisite,thioridazine,"[12, 16, 24]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,KLBQZWRITKRQQV-MRXNPFEDSA-N,[]
"[9, 17, 28]",tiered_multisite,"Kammerer et al.,Drug Metab. Disp.,35,875,2007",10.1124/dmd.106.013409,dup_17345b9afe354b5f,partial_agreement_union,tiered_multisite,ml_3403,[28],[9],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,ml_3403,[17]
"[9, 17, 28]",tiered_multisite,"Kammerer et al.,Drug Metab. Disp.,35,875,2007",10.1124/dmd.106.013409,dup_17345b9afe354b5f,partial_agreement_union,tiered_multisite,ml_3403,[28],[9],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,ml_3403,[17]
"[9, 17, 18, 28]",multi_exact,"Kammerer et al.,Drug Metab. Disp.,35,875,2007, doi 10.1124/dmd.106.013409, PMID:17344341",,dup_17345b9afe354b5f,partial_agreement_union,tiered_multisite,ml_3403,"[9, 17, 28]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VXPWQNBKEIVYIS-OAHLLOKOSA-N,[]
[11],single_exact,"Machinist et al.,Drug Metab. Disp.,26,970,1998",,dup_390a55f3a94f2e5c,exact_agreement,single_exact,abt_761,[11],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,abt_761,[]
[11],single_exact,"Machinist et al.,Drug Metab. Disp.,26,970,1998",,dup_390a55f3a94f2e5c,exact_agreement,single_exact,abt_761,[11],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,abt_761,[]
[11],single_exact,"Machinist et al.,Drug Metab. Disp.,26,970,1998",,dup_390a55f3a94f2e5c,exact_agreement,single_exact,abt_761,[11],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,JONJCOZHGBDTBN-LBPRGKRZSA-N,[]
[11],single_exact,"Machinist et al.,Drug Metab. Disp.,26,970,1998",,dup_7950f114eb1bdd3c,exact_agreement,single_exact,abt_438,[11],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,abt_438,[]
[11],single_exact,"Machinist et al.,Drug Metab. Disp.,26,970,1998",,dup_7950f114eb1bdd3c,exact_agreement,single_exact,abt_438,[11],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,abt_438,[]
[11],single_exact,"Machinist et al.,Drug Metab. Disp.,26,970,1998 PMID: 9763401",,dup_7950f114eb1bdd3c,exact_agreement,single_exact,abt_438,[11],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XRXFSKOKCIPNGH-LBPRGKRZSA-N,[]
"[8, 11, 16, 18]",multi_exact,,,dup_daaa0dee391075c5,single_source,multi_exact,Dobutamine,[],[],Rudik_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Rudik_external_dataset/Rudik_external_dataset.sdf,Dobutamine,[]
[10],single_exact,"Kraemer et al.,Biochem. Pharm.,68,947,2004",10.1016/j.bcp.2004.05.009,dup_3a7a6ec8ad94554c,partial_agreement_union,single_exact,fenproporex,[10],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,fenproporex,[]
[10],single_exact,"Kraemer et al.,Biochem. Pharm.,68,947,2004",10.1016/j.bcp.2004.05.009,dup_3a7a6ec8ad94554c,partial_agreement_union,single_exact,fenproporex,[10],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,fenproporex,[]
"[6, 10]",single_exact,"Kraemer et al.,Biochem Pharm.,68,947,2004 PMID: 15294457",,dup_3a7a6ec8ad94554c,partial_agreement_union,single_exact,fenproporex,[10],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,IQUFSXIQAFPIMR-NSHDSACASA-N,[]
[11],single_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_d3eee7f8f75581d6,partial_agreement_union,single_exact,MDA,[11],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,MDA,[]
[11],single_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_d3eee7f8f75581d6,partial_agreement_union,single_exact,MDA,[11],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,MDA,[]
"[10, 11, 12]",single_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000 PMID: 10720722",,dup_d3eee7f8f75581d6,partial_agreement_union,single_exact,MDA,[11],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,NGBBVGZWCFBOGO-SSDOTTSWSA-N,[]
"[12, 13, 14]",tiered_multisite,"Zhang et al.,Biochemistry,41,2712,2002",10.1021/bi0119971,dup_7a38c6e857dc3bbf,partial_agreement_union,tiered_multisite,pinacidil,"[13, 14]",[12],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,pinacidil,[]
"[12, 13, 14]",tiered_multisite,"Zhang et al.,Biochemistry,41,2712,2002",10.1021/bi0119971,dup_7a38c6e857dc3bbf,partial_agreement_union,tiered_multisite,pinacidil,"[13, 14]",[12],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,pinacidil,[]
"[12, 13, 14]",single_exact,"Zhang et al.,Biochemistry,41,2712,2002 PMID: 11851418",,dup_7a38c6e857dc3bbf,partial_agreement_union,tiered_multisite,pinacidil,[12],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,IVVNZDGDKPTYHK-SNVBAGLBSA-N,[]
